Review,Preprocessing,label
ini produk gak jelas buat apa. sama sekali gak angkat komedo dan gak bikin idung halusan juga. teksturnya yg kentel (bukan liquid ini) bikin susah di keluarin dan messy gitu di jari2. susah ratain nya pula. harganya mahal...... bener2 gak ngangkat komedo satu pun. nyese ... Read more,produk gak gak angkat komedo gak bikin idung halus tekstur yg kentel liquid bikin susah keluarin messy gitu jari susah ratain nya harga mahal bener gak ngangkat komedo nyese read more,positif
"Teskturnya kental dan lengket, kalo terlalu banyak squeeze bisa keluar banyak padahal buat apply gak perlu terlalu banyak2 jadi bakalan kayak wasting product gitu. Efeknya gak begitu bagus juga, bukannya mengangkat komedo tapi malah komedo yang gak ada jadi muncul kelia ... Read more",teskturnya kental lengket kalo squeeze apply gak kayak wasting product gitu efek gak bagus angkat komedo komedo gak muncul kelia read more,positif
"Karena dia ad 3 produk dengan harga segitu emang murah y kesannya. Tapi untuk hasil akir pengangkatan komedonya, ga beda sama sekali dengan merk *i*** yg cuma 1 strip 1x pakai cepat no ribet, y otomatis saya lebih pilih yg *i*** y. Secara anti ribet, dan jatuhnya y kebi ... Read more",ad produk harga segitu emang murah y kesan hasil akir angkat komedonya ga beda merk i yg strip x pakai cepat no ribet y otomatis pilih yg i y anti ribet jatuh y kebi read more,positif
nah kalo porepack yg ini sama juga simple cara pakainya... tapi yg ini pas ditempel ke area hidung sensasinya kaya panas2 gitu aku kira krna kedaluwarsa apa gmna yaa kok gini effectnya trnyata krna ada kandungan jeju vulcanic nya gitu tapi tetep ini tidak mengangkat kom ... Read more,kalo porepack yg simple pakai yg pas tempel area hidung sensasi kaya panas gitu krna kedaluwarsa gmna yaa gin effectnya trnyata krna kandung jeju vulcanic nya gitu tetep angkat kom read more,positif
"B aja dirimu , nga bener2 mengangkat komedo uda 15mnt lbh uda bnr2 kering tp cm dikit yg keangkat dan yg whitehead aja ,yg blackhead nga ngangkat masih juara biore si mnurutku 🙄 jd buat repurchase no sih",b aja diri nga bener angkat komedo uda mnt lbh uda bnr kering tp cm dikit yg angkat yg whitehead aja yg blackhead nga ngangkat juara biore si mnurutku jd repurchase no sih,positif
"menurut ku ini porepack lumayan bagus. entah knp seneng bgt gitu lho klo pake ini, karna harganya murah trs dapet banyak jg, jadi bisa pake tanpa mikirin isinya tinggal dikit ato gk :v tp kadang komedonya suka gk keangkat :( repurchase? ya",ku porepack lumayan bagus knp neng bgt gitu lho klo pake karna harga murah trs dapet jg pake mikirin isi tinggal dikit ato gk v tp kadang komedonya suka gk angkat repurchase ya,positif
"PRODUK PENGHILANG KOMEDO PALING AMPUH NOMER SATU! belum nemu lagi yang seampuh ini. dipakenya dikit aja udah ampuh banget mengangkat semua komedo di hidung. bau mud white mud nya juga enak but unfortunately, di counter face shop indonesia udah ga di jual lagi :( jadi s ... Read more",produk hilang komedo ampuh nomer nemu ampuh dipakenya dikit aja udah ampuh banget angkat komedo hidung bau mud white mud nya enak but unfortunately counter face shop indonesia udah ga jual s read more,positif
"pas buka packagingnya, aku kurang suka wanginya, greenteanya kurang enak :( tapii, ini ampuh banget angkat komedo, nempelnya okeh, setelah 10menitan aku tarik, hampir semua komedo keangkat.. ?? repurchse? yes !",pas buka packagingnya suka wangi greenteanya enak tapi ampuh banget angkat komedo nempelnya okeh menit tarik komedo angkat repurchse yes,positif
"wangi greenteanya menurut aku sih enak yaa, tapi efeknya sama dengan pore pack2 yg lain yg harganya relatif lebih murah. jadi ngerasa rugi aja, mendingan pilih yg lebih murah :( tapi kalau lagi pengen efek wangi greenteanya mungkin akan purchase lagi..",wangi greenteanya sih enak yaa efek pore pack yg yg harga relatif murah ngerasa rugi aja mending pilih yg murah ken efek wangi greenteanya purchase,positif
"gilaaa. ini peel off nya kuat banget. I feel the pain pas lagi ngelupasinnya, emang sih kerasa kering. tapi komedo keangkat bangettt lebih sakti daripada pore pack biore yang hitam. Yap, it is that good. teksturnya cair, gampang meleber, ga masalah sih. kerasa banget ba ... Read more",gilaaa peel off nya kuat banget i feel the pain pas ngelupasinnya emang sih rasa kering komedo angkat bangettt sakti pore pack biore hitam yap it is that good tekstur cair gampang leber ga sih rasa banget ba read more,positif
"tekstur nya sebener nya agak kasar ya jd harus hati hati bgt. wangi nya enak! cukup ngebersihin kulit sih tp jangan di pake sering sering :( lumayan ngasih efek mencerahkan jg di muka, harga nya standar",tekstur nya sebener nya kasar ya jd hati hati bgt wangi nya enak ngebersihin kulit sih tp pake lumayan ngasih efek cerah jg muka harga nya standar,positif
"beli masker freeman yang ini karena claim-nya anti stress terus juga ngelembabin, terus lucu aja warna maskernya☺️ pertama kali pemakaian agak panas, terus ga pake ini beberapa minggu terus pake lagi udah ga ngerasa panas. setelah dipake cuma ngerasa lembut aja kulit ud ... Read more",beli masker freeman claimnya anti stress ngelembabin lucu aja warna masker kali pakai panas ga pake minggu pake udah ga ngerasa panas dipake ngerasa lembut aja kulit ud read more,positif
"Tertarik banget karena warna kemasannya lucu dan tulisannya anti stress yg untuk membersihkan pori pori karena in termasuk clay mask. Maskernya lucu banget warna biru dan wanginya enak sih seger. Tapi bakal pedes banget kalau di pake deket mata, jadi jangan di pake deka ... Read more",tarik banget warna kemas lucu tulis anti stress yg bersih pori pori in clay mask masker lucu banget warna biru wangi enak sih seger pedes banget pake deket mata pake deka read more,positif
aku suka ini karena wanginya aja enak dan di muka adem di tambah claimnya untuk anti stress jadi langsung deh beli tapi selain itu ga ada efek apa² di aku ga ada efek mencerahkan kaya yang di review orang² :(,suka wangi aja enak muka adem claimnya anti stress langsung deh beli ga efek apa ga efek cerah kaya review orang,positif
awal beli produk ini iseng2 aja mau beli blm terlalu tau tentang manfaat dari masker ini . pas mau dicoba takut nanti nggak cocok diwajah aku tapi akhirnya aku memberanikan diri buat nyoba produk ini . ternyata efeknya baik bgt buat wajah aku dan cocok bgt buat yang lag ... Read more,beli produk iseng aja beli blm tau manfaat masker pas coba takut nggak cocok wajah berani nyoba produk efek bgt wajah cocok bgt lag read more,positif
produk ini bikin breakout di muka aku...padahal tekstur dan wangi nya aku suka banget..pertama ada jerawat aku kira purging ternyata semakin lama semakin oarah dan fiks. ini breakout. langsung stop pemakaian dan ga akan repurchase,produk bikin breakout muka akupadahal tekstur wangi nya suka bangetpertama jerawat purging oarah fiks breakout langsung stop pakai ga repurchase,positif
Si dead sea mask ini lumayan ampuh sih untuk fight pimples. Masker ini juga bener-bener deep cleansing jadi pas dibilas berasa segar & terlahir kembali gitu😂 Gue gatau ini sugesti atau engga tapi emang kelihatan kalo pori-pori tuh somehow jadi gak terlalu nampak~ Kemar ... Read more,si dead sea mask lumayan ampuh sih fight pimples masker benerbener deep cleansing pas bilas asa segar lahir gitu gue gatau sugesti engga emang kalo poripori tuh somehow gak nampak mar read more,positif
"Nyobain ini karna emang lagi nyari clay mask yg mudah dijumpai di swalayan. Dari kemasannya sih oke, berbentuk sachet tapi pake tutup ulir, jadi lebih hygiene dan mudah untuk ngambil produknya. Isinya cukup banyak dan bagiku bisa dipake sampe 3 kali. Nah, clay masknya i ... Read more",nyobain karna emang nyari clay mask yg mudah jumpa swalayan kemas sih oke bentuk sachet pake tutup ulir hygiene mudah ngambil produk isi bagi dipake sampe kali clay masknya i read more,positif
"Udah pakek 1 tahun, tahun kemarin beli di guardian malaysia karena di indo blm ada, dan masih suka banget :( meskipun ada fragrance nya dan Iya memang bau nya bangett, tapi ini ampuh bgt buat jerawat & bruntusan aku guys , kerasa refreshing dan bersih bgt lah mukanya ja ... Read more",udah pakek kemarin beli guardian malaysia indo blm suka banget fragrance nya iya bau nya bangett ampuh bgt jerawat bruntusan guys rasa refreshing bersih bgt muka ja read more,positif
aku pakai ini muka jadi seger n mutihin . sesuai anjurannya pake beberapa butir aja lalu tumbuk2 trs olesin dehh . dlu aku rutin pake ini tp skrg sudah tidak :(. kenapa ya karna aku make kayak makein kapur ke muka aja gt :(,pakai muka seger n mutihin sesuai anjur pake butir aja tumbuk trs olesin dehh dlu rutin pake tp skrg ya karna make kayak makein kapur muka aja gt,positif
"Ini face wash jaman aku masih sd sih, mama aku pake ini juga, jadi aku ikutan pake lah dulu kan, tapi aku ga suka sama teksturnya :( aku ngerasa ga buat muka ku bersih kayak ada sisa residu gitu loh, ku kira lama lama bakal biasa, tapi ngga, jadi aku beralih ke yang lai ... Read more",face wash jaman sd sih mama pake ikut pake ga suka tekstur ngerasa ga muka ku bersih kayak sisa residu gitu loh ku ngga alih lai read more,positif
"Face wash dari jaman SD udh ada dipasaran wkwk sekarang udh nikah btw 😂 teksturnya liquidy jellyish dgn butiran2 scrub yg menurutku mayan kecil tapi cukup ngefek. baunya segeeer bgt. klaimnya sih bisa dipakai buat daily, but for me it's not a good option meskipun butir ... Read more",face wash jaman sd udh pasar wkwk udh nikah btw tekstur liquidy jellyish dgn butir scrub yg turut mayan ngefek bau segeeer bgt klaim sih pakai daily but for me its not a good option butir read more,positif
"Produk yang pernah kupakai zaman SMA. Hasilnya kesat dan segar. Tapi akhirnya berhenti pakai karena butiran scrub nya yang tidak pas untuk pemakaian sehari-hari. Kemasan aman. Untuk repurchase,aku cenderung NO. Karena produk ini lebih tepat untuk segmen kulit remaja.",produk pakai zaman sma hasil kesat segar henti pakai butir scrub nya pas pakai seharihari kemas aman repurchaseaku cenderung no produk segmen kulit remaja,positif
Big no to this product. Bikin wajahku breakout. Aku gak cocok pake produk ini ga tau kenapa. Mungkin karna ada kandungan Slsnya kali ya. Terus kerasa ga bersih gitu. Jadi daripada mubazir aku pake tuk sabun tubuh aja. Untung aku belinya yang ukuran kecil.,big no to this product bikin wajah breakout gak cocok pake produk ga tau karna kandung slsnya kali ya rasa ga bersih gitu mubazir pake tuk sabun tubuh aja untung beli ukur,positif
"aku pakai ini kalo main ke rumah Tante. Dia wanginya seger gitu, terus kalau pakai ini kerasa bersih keset banget. Mencerahkan nya sih gatau yaa karena aku pake nya juga jarang jarang. Tante aku sendiri sih bilang lumayan mencerahkan but idk. ku juga ga terlalu suka fac ... Read more",pakai kalo main rumah tante wangi seger gitu pakai rasa bersih keset banget cerah nya sih gatau yaa pake nya jarang jarang tante sih bilang lumayan cerah but idk ku ga suka fac read more,positif
"just so so. iseng aja awalnya mau battle fw wardah. aku battle-in produk ini karena aku tertarik sm vit.c nya, di aku dia biasa aja gaada special²nya paling habis cuci muka wajah jdi cerah gtu aja (pake fw lain juga bisa), maybe karena dia ga khususin buat oily skin, ja ... Read more",just so so iseng aja battle fw wardah battlein produk tarik sm vitc nya aja gaada special nya habis cuci muka wajah jdi cerah gtu aja pake fw maybe ga khususin oily skin ja read more,positif
"Face wash ini bagus banget buat dijadiin pembersih di sore hari atau setelah beraktivitas dan memakai make up. Setelah pakai ini muka rasanya bersih banget, walaupun memang ada sedikit efek bikin kering di wajahku yang memang pada dasarnya kering ini. Efek mencerahkanny ... Read more",face wash bagus banget dijadiin bersih sore aktivitas pakai make up pakai muka bersih banget efek bikin kering wajah dasar kering efek mencerahkanny read more,positif
"Preloved nih girls.. Nyobain produk ini karena cocok sama versi maskernya. Tapi ternyata yg ini gak cocok di wajahku :( ini bikin muncul jerawat kecil2 banyak di area hidung dan mulut. Awalnya saya lanjutin pakai karena berpikir itu cuma efek awal dari ganti fw, tapi te ... Read more",preloved nih girls nyobain produk cocok versi masker yg gak cocok wajah bikin muncul jerawat area hidung mulut lanjutin pakai pikir efek ganti fw te read more,positif
"Nggak ngefek apa apa sih di aku. Cuma wanginya enak banget menurut aku. Awalnya beli karena kata temen facial ini murah terus bagus buat muka. Tapi ternyata nggak ngefek, untungnya muka aku nggak bruntusan sih. Repurchase? No. Mau ganti merek lain aja.haha",nggak ngefek sih wangi enak banget beli temen facial murah bagus muka nggak ngefek untung muka nggak bruntusan sih repurchase no ganti merek ajahaha,positif
"Gatau kenapa di muka aku yang combination to oily ini ternyata bikin kering dan ketarik banget. Tertarik karena liat ini buat seri remaja la yah tapi ternyata zonk. Buat aku no , tapi balik lagi ke tiap masi masing kulit pasti skincare kerjanya beda beda.",gatau muka combination to oily bikin kering tarik banget tarik liat seri remaja la yah zonk no mas kulit skincare kerja beda beda,positif
"ga gitu suka sama ini. ini ga ngefek apa apa, malah kadang memperparah jeriwi. plus nya cuma bikin lembut. tapi lama lama bikin kulit makin kering. tiap abis cuci muka juga muka jadi ketarik bgt, pake toner pun ga mempan. mau stop tapi sayang masi banyak bgt😭",ga gitu suka ga ngefek kadang parah jeriwi plus nya bikin lembut bikin kulit kering abis cuci muka muka tarik bgt pake toner ga mempan stop sayang mas bgt,positif
"Aku ceritanya pengen pake 1 rangkaian dari wardah white secret ini, tapi pas aku coba FW nya ini setelah cuci muka gak lama muka aku miyakan lagi jadi ngerasa engga nyaman,mungkin sabun ini emg bukan untuk muka berminyak, jadi aku putuskan untuk stop, dan aku coba varia ... Read more",cerita ken pake rangkai wardah white secret pas coba fw nya cuci muka gak muka miyakan ngerasa engga nyamanmungkin sabun emg muka minyak putus stop coba varia read more,positif
"fw ini bentuknya kayak gel gitu, ga begitu berbusa dan wanginya enak. kulitku cocok pakai ini, dimuka ku yang oily ini,dia bisa membersihkan minyak,debu dengan baik. kalau habis pakai ini rasanya muka itu segar,bersih,dan nyaman. aku pakai ini tiap pagi dan sore. aku aw ... Read more",fw bentuk kayak gel gitu ga busa wangi enak kulit cocok pakai muka ku oily inidia bersih minyakdebu habis pakai muka segarbersihdan nyaman pakai pagi sore aw read more,positif
"Preloved fw toner sama serum. Beli 470, facial wash 45% , toner 50%, serum 85%. Buat yg mau nyoba boleh yuu dibeli, 200k free ongkir. Ada shopee nya juga yaa. Selalu bersih pakenya terimakasih. Bahan alami ges ga nimbulin efek negative bikin kalem jerawat beruntusan mul ... Read more",preloved fw toner serum beli facial wash toner serum yg nyoba yuu beli k free ongkir shopee nya yaa bersih pakenya terimakasih bahan alami ges ga nimbulin efek negative bikin kalem jerawat beruntus mul read more,positif
ekspetasi ku berlebih sama senka anti shine ini meskipun buat kulit oily tapi di muka ku kerasa banget ketarik setelah pemakaian😔 kayak harus buru-buru dipakein hydrating toner biar lembab an. padahal senka ini banyak di pake temen2ku tapi it doesn't work at me.,ekspetasi ku lebih senka anti shine kulit oily muka ku rasa banget tarik pakai kayak buruburu dipakein hydrating toner biar lembab an senka pake temenku it doesnt work at me,positif
"Ini tuh malah bikin jerawat aku tambah parahhhhh T.T gak cocok banget diaku padahal ingridients nya aku suka, buat mencerahkan sih, tp buat jerawat baru lagi dan lagi juga :( aku pake sama sabun mukanya tp tetep aja gak ngaruh, pdhl udh pake sama sabun mukanya",tuh bikin jerawat parahhhhh tt gak cocok banget dia ingridients nya suka cerah sih tp jerawat pake sabun muka tp tetep aja gak ngaruh pdhl udh pake sabun muka,positif
"Banyak yang bilang bulir ekfoliatornya lembut, tp menurutku cukup harsh sihhh. Cuci mukanya harus bener2 lembut banget supaya jangan nyakitin. Aku pakai 2 botol tp ga ngelanjutin lg karna kurang cocok sama facewash yg ninggalin rasa kayak belum bersih.",bilang bulir ekfoliatornya lembut tp turut harsh sihhh cuci muka bener lembut banget nyakitin pakai botol tp ga ngelanjutin lg karna cocok facewash yg ninggalin kayak bersih,positif
"pernah nyobain ini waktu SMA, dan ga cocok, kotoran emang keangkat dari wajah, tapi bikin kusam wajah dan bikin jerawat kecil kecil di wajah. wanginya lumayan suka, harganya murah banget. respurchase? No.",nyobain sma ga cocok kotor emang angkat wajah bikin kusam wajah bikin jerawat wajah wangi lumayan suka harga murah banget respurchase no,positif
"Padahal harganya murah meriah, tapi sayangnya aku kurang cocok karena bikin beruntusan :( Terus di area hidung sama sekitar mulut agak perih. Wanginya juga agak nyengat jadi kurang nyaman pakenya. Terus walaupun udah dibersihin, dia masih ada feel lengket gitu di wajah.",harga murah riah sayang cocok bikin beruntus area hidung mulut perih wangi nyengat nyaman pakenya udah dibersihin feel lengket gitu wajah,positif
"Awal pake ini ga knp napa, tapi lama kelamaan kea jd numbuh bruntusan gt, makin dibiarin mlh mkin parah dan akhirnya stop pemakaian ini. Dan trnyata ini tuh emg ga works di kulit berminyak krn tdk disarankan utk memakai cleansing yg milk seperti itu. Masih sisa 95% saya ... Read more",pake ga knp napa kea jd numbuh bruntusan gt dibiarin mlh mkin parah stop pakai trnyata tuh emg ga works kulit minyak krn tdk saran utk pakai cleansing yg milk sisa read more,positif
"Akhirnyaaaaa setelah 3 bulan lebih puasa pake skincare, sekarang bisa review trial kitnya Nameera ini. Maafkeun tim FD baru bisa kasih review sekarang 🙏 Jadi pas nerima paket Nameera ini, pas banget aku tau kalo aku hamil. Dan aku putuskan buat stop skincarean dulu, j ... Read more",akhirnyaaaaa puasa pake skincare review trial kit nameera maafkeun tim fd kasih review pas nerima paket nameera pas banget tau kalo hamil putus stop skincarean j read more,positif
"Awalnya aku beli cleanser ini karena kata orang-orang bagus dan harganya juga terjangkau, pertama make kondisi kulitku lagi jerawatan bruntus kecil-kecil, nah aku cobain deh ini si milk cleanser karna kayanya kurang afdol cuci muka tanpa pake milk cleanser dulu, eh seki ... Read more",beli cleanser orangorang bagus harga jangkau make kondisi kulit jerawat bruntus kecilkecil cobain deh si milk cleanser karna kaya afdol cuci muka pake milk cleanser eh sek read more,positif
"aku pikir bakalan bagus bgt gitu ya dikulitku karena ngeliat review org2 ini bagus bgt ternyata biasa ajaa dikulitku , jadi aku stop aja dan gk beli lagi ,tapi untuk milk cleansernya bagus sih aku suka",pikir bagus bgt gitu ya kulit ngeliat review org bagus bgt ajaa kulit stop aja gk beli milk cleansernya bagus sih suka,positif
"Wanginya khas ponds! Kalo km sering pake facial wash ponds nah ini wanginya seperti itu. Cukup membersihkan, typical cleansing balm. Tapi untuk emulsify dia msh butuh waktu ya dibandingin brand lain yg pernah aku review. Kemasannya kecil harga terjangkau, tapi setelah d ... Read more",wangi khas ponds kalo km pake facial wash ponds wangi bersih typical cleansing balm emulsify msh butuh ya dibandingin brand yg review kemas harga jangkau d read more,positif
"bosen dengan milk cleanser brand sebelah, akhirnya coba varian ini. sadly ga cocok☹️ ngangkat kotoran, debu dan makeupnya sih oke tapiii gatau kenapa di kulitku agak kerasa panas tiap pake ini, kadang nimbulin merah-merah. padahal wangi mawarnya enak banget",bosen milk cleanser brand belah coba varian sadly ga cocok ngangkat kotor debu makeupnya sih oke tapiii gatau kulit rasa panas pake kadang nimbulin merahmerah wangi mawar enak banget,positif
"pertama pake ini tuh duhh baunya nyengat bngt bakalan ga tahan deh sama baunya ... tp lama"" biasa aja sih sama baunya ... pake ini klo mlm mau tidur sama pagi mau berangkat kerja ... ada cool sensasi dikulitku ... ada rasa kaya mintnya gitu ... dan ngerasa bersih aja kl ... Read more",pake tuh duhh bau nyengat bngt ga tahan deh bau tp aja sih bau pake klo mlm tidur pagi berangkat kerja cool sensasi kulit kaya mintnya gitu ngerasa bersih aja kl read more,positif
"No. Even though this is gentle, it does not completely remove makeup. It's not an effective cleanser. I don't really like the packaging, the texture and the scent as well. Tetep aja susah nge-remove eye makeup. Mending langsung cleansing oil",no even though this is gentle it does not completely remove makeup its not an effective cleanser i dont really like the packaging the texture and the scent as well tetep aja susah ngeremove eye makeup mending langsung cleansing oil,positif
"Holy grail, dipake turun temurun dari nyokap masih muda blm nikah, sampe udh beranak. Aku yg dulu masih SD ngeliatin aja beliau pake ini everyday. Sampe akhirnya aku ikutan pake sejak SMP dan skrg udah nikah. Milk Cleanser ini ringan banget, gak bikin BO dan problem kul ... Read more",holy grail dipake turun turun nyokap muda blm nikah sampe udh anak yg sd ngeliatin aja beliau pake everyday sampe ikut pake smp skrg udah nikah milk cleanser ringan banget gak bikin bo problem kul read more,positif
"Pake ini pas packagingny udh berubah yg ""make up clear cleansing milk for normal and combination skin"" warna putih pink. Sblmnya aku sempat trauma pke cleansing milk soalny pernah breakout parah, pdhl byk org cocok dan harganya murah bgt akhirnya memberanikan diri coba ... Read more",pake pas packagingny udh ubah yg make up clear cleansing milk for normal and combination skin warna putih pink sblmnya trauma pke cleansing milk soalny breakout parah pdhl byk org cocok harga murah bgt berani coba read more,positif
Awalnya aku berharap banget sm cleansing oil satu ini karna banyak yg suka dan cocok. tapi sayangnya di aku dia ga cocok :( bikin mukaku bruntusan banyak banget sediihhh... padahal dia bagus sih bikin komedo pada keluar. buat yg cocok boleh deh ku preloved nih baru 3x p ... Read more,harap banget sm cleansing oil karna yg suka cocok sayang ga cocok bikin muka bruntusan banget sediihhh bagus sih bikin komedo yg cocok deh ku preloved nih x p read more,positif
"Ini awet banged cleansing oilnya karena pakenya cukup dikiit aja, jadi walaupun kemasannya keliatan kecil tapi ga abis2. Aku agak ga suka sama aromanya sih, ga enak menurutku jadi pas pakai kaya ga nyaman gt. Dan menurutku ini terlalu oily. Repurchase? Kalo aq sih no, s ... Read more",awet banged cleansing oilnya pakenya dikiit aja kemas liat ga abis ga suka aroma sih ga enak turut pas pakai kaya ga nyaman gt turut oily repurchase kalo aq sih no s read more,positif
baru cobain yang varian ini yang ambush limited edition botol emas.hadeh...ternyata pump nya ga lebih bagus dari yang packing biasa.tiba2 patah donk dia🤦‍♀️ varian ini baunya agak annoying n setelah dipake efeknya agak drying buat kulitku (terbiasa pake blanc chroma an ... Read more,cobain varian ambush limited edition botol emashadehternyata pump nya ga bagus packing biasatiba patah donk dia varian bau annoying n dipake efek drying kulit biasa pake blanc chroma an read more,positif
"ini beneran bisa membersihkan secara maksimal makeup/debu seharian di wajah, terus meninggalkan efek lembab di kulit wajah, dan aku suka banget. aroma : sekilas wangi kayu putih tekstur : gel wattery warna : bening permasalahannya ini harganya lumayan ya sist mahal :( ... Read more",beneran bersih maksimal makeupdebu hari wajah tinggal efek lembab kulit wajah suka banget aroma kilas wangi kayu putih tekstur gel wattery warna bening masalah harga lumayan ya sist mahal read more,positif
"Awalnya beli tergiuur gegara video 10 steps korean skincare FDdudes. Pas dicoba wanginya enak menurutku, trus karna oil jadi pas diusap ke muka pake kapas tuh smooth, jadi ngrasa ga harsh gitu gesekannya sama kulit muka. Dann, ngangkat kotoran bangetttt. Aku bilasnya pa ... Read more",beli tergiuur gegara video steps korean skincare fddudes pas coba wangi enak turut trus karna oil pas usap muka pake kapas tuh smooth ngrasa ga harsh gitu gesek kulit muka dann ngangkat kotor bangetttt bilas pa read more,positif
"I think this is a tricky cleansing oil, tipikal oil yang benar-benar berminyak dan thick consistency nya, dan tidak langsung emulsify ketika dibilas dengan air. Tapi memang daya melunturkan produk ini oke banget sih, kalau lagi pakai heavy duty makeup langsung luntur ma ... Read more",i think this is a tricky cleansing oil tipikal oil benarbenar minyak thick consistency nya langsung emulsify bilas air daya luntur produk oke banget sih pakai heavy duty makeup langsung luntur ma read more,positif
"Udah pake dari lama, tapi baru bisa review sekarang :( Ini cleansing oil bersihin banget sih. Habis pake ini dilanjutin mw kotorannya kesisa sedikit pol. Habis rutin pake ini, kata temen wa, dikatain glowing dong kan jadi hepi akunya",udah pake review cleansing oil bersihin banget sih habis pake dilanjutin mw kotor sisa pol habis rutin pake temen wa dikatain glowing hepi aku,positif
"Clenasing oil pertama yang aku coba dan sadly aku bener-bener gak cocok pake cleansing oil ini. Wanginya enak sebenernya, seger gitu bau apel. Packaging juga gak bermasalah sama sekali. Tapi dia greasy banget di kulitku dan setelah di bilas pake air pun, residunya masih ... Read more",clenasing oil coba sadly benerbener gak cocok pake cleansing oil wangi enak sebenernya seger gitu bau apel packaging gak masalah greasy banget kulit bilas pake air residu read more,positif
"Pertama nyobain versi sample, enak dimuka. Beli yang full size jebule malah ga cocok, muka langsung jerawatan. Pdhl wanginya enak aku suka. Daripada mubazir ku pakai buat underarm kalo mau mandi sore untuk bersihin dr deodoran.",nyobain versi sample enak muka beli full size jebule ga cocok muka langsung jerawat pdhl wangi enak suka mubazir ku pakai underarm kalo mandi sore bersihin dr deodoran,positif
"sorry to say tapi untuk lip cream matte yg agak bandel (nge-set bgt) ini kurang nampol buat ngebersihinnya :( mungkin kalo foundation dia bisa luntur ya, tp klo lip cream kenapa gak ngefek huhu. perlu waktu banget bener2 menghapus lip cream. gimana yg waterproof :"") coc ... Read more",sorry to say lip cream matte yg bandel ngeset bgt nampol ngebersihinnya kalo foundation luntur ya tp klo lip cream gak ngefek huhu banget bener hapus lip cream gimana yg waterproof coc read more,positif
"this one is my very favorite cleansing oil! teksturnya lembut, bisa menghapus make up bersih, dan unscented. repurchase? banget! tapi sayang belum ada di counter muji indonesia, jafi musti PO or titip temen yang ke sg hihi",this one is my very favorite cleansing oil tekstur lembut hapus make up bersih unscented repurchase banget sayang counter muji indonesia jafi musti po or titip temen sg hihi,positif
Aku awalnya iseng beli ini di aeon mall.. walaupun sekarang aku cari lagi udah gak ada disitu :( padahal pengen banget beli lagi.. soalnya kulitku terasa lembab setelahnya dibandingin pake clensing milk yang biasa aku pake.. dan sepertinya aku ngerasa ini lebih ngangkat ... Read more,iseng beli aeon mall cari udah gak situ ken banget beli kulit lembab telah dibandingin pake clensing milk pake ngerasa ngangkat read more,positif
Dulu pernah pakai ini dan sempat suka selama berbulan-bulan jadi andalan aku. Berhenti pakai karena lagi pengen nyobain brand lain.,pakai suka berbulanbulan andal henti pakai ken nyobain brand suka naive make up cleansing oil ga kandung parfume aman kulit sensitif tekstur read more,positif
Suka bangett huhu nggak jual indo packagingnya moisturizing pumpnya pakai pump makeup daily tekstur light udah kaya oil gitu aplikasi muka huhu make up udah hempas read more,suka bangett huhu nggak jual indo packagingnya moisturizing pumpnya pakai pump makeup daily tekstur light udah kaya oil gitu aplikasi muka huhu make up udah hempas read more,positif
"Yang aku suka dari Naive Make Up Cleansing Oil ini, dia ga mengandung parfume yang mana masih aman buat kulit sensitif, teksturnya ... Read more",coba pake cleasing oil si cleasing oil travel size pas aplikasiiin muka sih aja wangi enak besok muncul jerawat gede gw jerawat kalo dapet aja tidur i read more,positif
"Beli ini karna liat ingredients nya bagus buat kulit sensitif, berhubung aku juga mau benerin skin barrier, jadinya aku beli. Pas dicoba ternyata lama kelamaan jadi jerawat pasir gitu di pipi 😭😭 pdhl bagus bgt bisa buat keluarin blackhead. Trs skrg aku stop dulu, mau ... Read more",beli karna liat ingredients nya bagus kulit sensitif hubung benerin skin barrier beli pas coba jerawat pasir gitu pipi pdhl bagus bgt keluarin blackhead trs skrg stop read more,positif
"awalnya tertarik bgt sama produk ini karena no mineral oil. sygnya kurang cocok sama kulitku. dia ngebersihin dengan baik tp bikin kulitku jd lebih oily. mungkin cocok bgt buat yg kulitnya kering. jd aku mau preloved aja nihh masih 80%an, yg minat bisa dm ig prvita ya",tarik bgt produk no mineral oil sygnya cocok kulit ngebersihin tp bikin kulit jd oily cocok bgt yg kulit kering jd preloved aja nihh an yg minat dm ig prvita ya,positif
"Cleansing oil keduaku, texture oilnya lebih light, wanginya citrus lemon seger gt dibanding product yg sebelumnya ku pake ini lbh notice bgt aromanya, daya apus make up nya bagus, tapi dia pedih bgt dimataku :( terus pas d emulsify kaya mesti 2-3x krn g selumer itu, pac ... Read more",cleansing oil dua texture oilnya light wangi citrus lemon seger gt banding product yg ku pake lbh notice bgt aroma daya apus make up nya bagus pedih bgt mata pas d emulsify kaya mesti x krn g lumer pac read more,positif
IM sorry nuxe yg dry oil ini hanya cocok di pakai untuk dry skin terutama..Krn kdng bikin beruntusan and break out untuk yg kulit oily..so depent or your skin gaes...di aku g bisa langsung dexh beruntusan kemana mana....,im sorry nuxe yg dry oil cocok pakai dry skin terutamakrn kdng bikin beruntus and break out yg kulit oilyso depent or your skin gaesdi g langsung dexh beruntus mana,positif
