Review,Preprocessing,label
"Enak,bagus juga untuk kulit wajah berjerawat. Lumayan ngelembab in untuk dikulit aku yang kering. Wangi teatree nya nenangin bgt dan ga harsh gitu. Dipake untuk tidur lumayan pagi nya cerah dan jerawat pada tenang tapi kadang sedikit oily.",enakbagus kulit wajah jerawat lumayan ngelembab in kulit kering wangi teatree nya nenangin bgt ga harsh gitu dipake tidur lumayan pagi nya cerah jerawat tenang kadang oily,positif
"Teksturnya enak, ringan, mudah menyerap, ga lengket! cuma menurutku produk ini terlalu wangi buat aku. Membantu merawat kulit berjerawat si. Habis satu jar aja. Repurchase? No 😅. Mau coba Wardah Witch Hazel",tekstur enak ringan mudah serap ga lengket turut produk wangi bantu rawat kulit jerawat si habis jar aja repurchase no coba wardah witch hazel,positif
"awalnya make ini gegara bingung harus pake moisturizer apa, karna wajah aku sempet breakout dan stop beberapa skincare untuk mencari tau sebenernya apa sih yg bikin breakout. akhirnya aku menyimpulkan bahwa aku gacocok ama day cream garnier yang kuning, setelah itu aku ... Read more",make gegara bingung pake moisturizer karna wajah sempet breakout stop skincare cari tau sebenernya sih yg bikin breakout simpul gacocok ama day cream garnier kuning read more,positif
"A heavy-duty cream that unfortunately feels too thick & heavy for my combo-oily skin. Pdhl bagus krn ngelambapin bgt, ingredients jg oke secara Benton mmg tipe brand yg reliable. Cm ya gitu akunya suka ngerasa greasy bgt pake ini apalagi pas dipake buat am routine, seca ... Read more",a heavyduty cream that unfortunately feels too thick heavy for my combooily skin pdhl bagus krn ngelambapin bgt ingredients jg oke benton mmg tipe brand yg reliable cm ya gitu aku suka ngerasa greasy bgt pake pas dipake am routine seca read more,positif
"aku dapet Travel sizenya pas belanja di Storenya innisfree , teksturnya enak sih ngga lengket cuman bikin white cast sedikit tapi lama kelamaan white castnya memudar dan untuk no sebumnya kyknya tidak efek di aku soalnya kalau di aku masih minyakan apalagi sedang WFH sa ... Read more",dapet travel sizenya pas belanja storenya innisfree tekstur enak sih ngga lengket cuman bikin white cast white castnya pudar no sebum kyknya efek minyak wfh sa read more,positif
"Beli ini gara2 sunblock shiseido out of stock. Harga kiehls ini lebih mahal klo dilihat dari volume barangnya. Dipake juga lengket, bikin muka tebel. Untuk efektifitasnya saya kurang tau karena ini hanya berfungsi untuk menangkal UV. Repurchase ? No.",beli gara sunblock shiseido out of stock harga kiehls mahal klo volume barang dipake lengket bikin muka tebel efektifitasnya tau fungsi tangkal uv repurchase no,positif
"di rekomendasiin temen2, karena pada cocok semua,, pas giliran aku coba,, hanya beberapa hari,, koleksi jerawat langsung bertambah drastis di muka hahaha,, ngga sampe sebulan aku langsung men stop produk ini karena ngga cocok di muka ku..",rekomendasiin temen cocok pas gilir coba koleksi jerawat langsung tambah drastis muka hahaha ngga sampe bulan langsung men stop produk ngga cocok muka ku,positif
"light suscreen, pertama diaplikasikan ke muka tuh enak. ringan, ga kerasa berat, no whitecast pula, tapi setelah beberapa jam kemudian muka jadi kilang minyak, kusam, lengket hhh. so bye bye biore. aku udah nemu sunscreen yg cocok sama kulit aku.",light suscreen aplikasi muka tuh enak ringan ga rasa berat no whitecast jam muka kilang minyak kusam lengket hhh so bye bye biore udah nemu sunscreen yg cocok kulit,positif
"Texture nya berattt, trus kaya ngedempul aslii kalo di muka, jadi abu abuu, asli sih texture nya gasuka bgt, trus wanginya jg agak annoying. Ga terlalu worth it di akuu tapi yaa kulit orang beda beda sih. Biasanya abis make suka nimbulin bruntusan di jidatt atau di hidu ... Read more",texture nya berattt trus kaya ngedempul asli kalo muka abu abuu asli sih texture nya gasuka bgt trus wangi jg annoying ga worth it akuu yaa kulit orang beda beda sih abis make suka nimbulin bruntusan jidatt hidu read more,positif
"Sunscreen ini ringan dipakai & aromanya enak. Seri Limited edition ini susah dicari, makanya begitu di Sociolla ada diskon, langsung beli 3 untuk stock, tapi sebelum habis saya tergoda mencoba sunscreen lain. Saya jual 1 ya masih baru, harga 110 rb saja. Yang minat bisa ... Read more",sunscreen ringan pakai aroma enak seri limited edition susah cari sociolla diskon langsung beli stock habis goda coba sunscreen jual ya harga rb minat read more,positif
"Sangat ringan, no whitecast, dan muka jadi rapih, ga oily, ga berantakan MANTAP. Sunscreen adalah part terakhr urusan per muka an sehari2 buat cowok sblm brgkt kerja dll. Jadi kudu bgt pilih sunscreen yg cocok dan ga bikin ribet dengan whitecast nya atau pun teksturnya ... Read more",ringan no whitecast muka rapih ga oily ga beranta mantap sunscreen part terakhr urus muka an hari cowok sblm brgkt kerja dll kudu bgt pilih sunscreen yg cocok ga bikin ribet whitecast nya tekstur read more,positif
"klairs soft airy sunscreen ini vegan, saya pribadi karna prefer halal products, untuk skincare non lokal selalu cari vegan/ yang no animal ingredients... beli ini sample sachet dulu, karna harganya mahal untuk sunscreen yang makenya harus boros, untuk gantiin Paula's Ch ... Read more",klairs soft airy sunscreen vegan pribadi karna prefer halal products skincare non lokal cari vegan no animal ingredients beli sample sachet karna harga mahal sunscreen makenya boros gantiin paulas ch read more,positif
"saya dikirimin sample sunscreen nya sama klairs. 2 minggu saya pake sunscreen nya, teksturnya ringan banget di muka ku, no whitecast. setelah 2 minggu saya ga cocok pake sunscreen nya:( gacocok gimana? Langsung breakout, gatal banget dan makin dehidrasi padahal awal2 sa ... Read more",dikirimin sample sunscreen nya klairs minggu pake sunscreen nya tekstur ringan banget muka ku no whitecast minggu ga cocok pake sunscreen nya gacocok gimana langsung breakout gatal banget dehidrasi sa read more,positif
"Teksturnya gel-cream, cepet meresap, dan nggak menimbulkan whitecast di wajah. Sayangnya dia bikin wajah yg minyakan di siang hari jadi makin meh, walaupun nggak separah emina sih, masih tolerable. Selama pakai ini sampai repurchase 2x nggak ada timbul jerawat / masalah ... Read more",tekstur gelcream cepet resap nggak timbul whitecast wajah sayang bikin wajah yg minyak siang meh nggak parah emina sih tolerable pakai repurchase x nggak timbul jerawat read more,positif
"Nga sengaja beli ini gegara mau beli Acnes Uv tint tapi ga ada di supermarket. Akhirnya milih beli produk ini karna satu pabrik rohto lab hehe. Nga tau kenapa pas dipake, kok produknya hampir mirip gitu teksturnya sama acnes uvtint, cuma beda di warna aja. Kalo ini warn ... Read more",nga sengaja beli gegara beli acnes uv tint ga supermarket milih beli produk karna pabrik rohto lab hehe nga tau pas dipake produk gitu tekstur acnes uvtint beda warna aja kalo warn read more,positif
Aku awalnya tertarik mau beli. Coba tester d counter. Niat mau beli ngga jadi.. terlalu perih pas kena mataku ditambah spraynya kurang rata dan halus. :( kurang mantul aja gitu. Aku masih mencintai skin defence versi essence yah :”(. Utk praktis ya pasti sih kan tinggal ... Read more,tarik beli coba tester d counter niat beli ngga perih pas kena mata tambah spraynya halus mantul aja gitu cinta skin defence versi essence yah  utk praktis ya sih tinggal read more,positif
udah high expectation sama produk ini tapi ternyata dialah dalang dari breakout ku selama ini dan bodohnya lg aku tetep pake saat itu. skrg udah aku stop dan aku pake kalo lagi keluar rumah aja di badan. setelah cek skincarisma juga ternyata banyak kandungan fungal acne ... Read more,udah high expectation produk dalang breakout ku bodoh lg tetep pake skrg udah stop pake kalo rumah aja badan cek skincarisma kandung fungal acne read more,positif
"ku suka tekstur dari sunscreen ini, menurutku untuk ukuran chemical sunscreen dia keren bgt!! gk buat oksidasi dan gk buat kulit aku kelihatan kusam walaupun kadang aku kebablasan makenya sampe sore. Yg paling aku suka dia gk bikin kulit aku tambah kering lagi, dan efek ... Read more",ku suka tekstur sunscreen turut ukur chemical sunscreen keren bgt gk oksidasi gk kulit kusam kadang bablas makenya sampe sore yg suka gk bikin kulit kering efek read more,positif
"aq kurang suka sama produk acnes yg ini. dulu pengen beli soalnya ada claim bisa mengontrol minyak trus harganya juga murah. pas udah dicobain fine"" aja, tapi pas aq pakein bedak, produk ini nge peeling gitu di mukaku :( . akhirnya karena sayang, aq pake pas malam doang ... Read more",aq suka produk acnes yg ken beli claim kontrol minyak trus harga murah pas udah dicobain fine aja pas aq pakein bedak produk nge peeling gitu muka sayang aq pake pas malam doang read more,positif
"jujur produk ini emang murah sih tapi pas dipake di muka sayang banget ga cocok dan ga nyaman aja dipakenya bikin minyakan, bruntus, dan bikin muka tambah kusem dong :( emang kayanya aku ga pernah bisa cocok sama skincarenya wardah",jujur produk emang murah sih pas dipake muka sayang banget ga cocok ga nyaman aja dipakenya bikin minyak bruntus bikin muka kusem emang kaya ga cocok skincarenya wardah,positif
"Aku pernah punya bad experience sama ini. Jadi pernah pake pelembab wardah yg ini abis itu pake bedak twcnya wardah juga kan, dan berakhir dgn hidungku yg langsung berkomedo parah. Aku kurang soalnya ga yg melembapkan banget. Kalo dipake dia ya kayak biar ga kering aja, ... Read more",bad experience pake pelembab wardah yg abis pake bedak twcnya wardah dgn hidung yg langsung berkomedo parah ga yg lembap banget kalo dipake ya kayak biar ga kering aja read more,positif
"Aku pake moist ini udah 2bulan persis. Dan ini tuh isinya masih banyak banget, pdhl aku pakenya pagi dan malem. Aku seneng sih dia gaada reaksi yg negative di wajah aku .bener” nolong di bagian kulit wajahku yg kering. Karna meski wajahku berminyak kadang di deket hidun ... Read more",pake moist udah persis tuh isi banget pdhl pakenya pagi malem neng sih gaada reaksi yg negative wajah bener nolong kulit wajah yg kering karna wajah minyak kadang deket hidun read more,positif
SOLD!! Tergoda krn kandungannya yg no fragrance krn mukaku yg sensitif. Tp ternyata g cocok di wajahku saat pemakaian pertama. Mungkin ada yg mau beli? Aku beli di shopee unilever. Masih 3-4 kali pemakaian. Aku jual 75.000. No hp 085785580690.,sold goda krn kandung yg no fragrance krn muka yg sensitif tp g cocok wajah pakai yg beli beli shopee unilever kali pakai jual no hp,positif
"pake ini karena kemakan review orang-orang.. di kulitku yang acne prone, produk ini bener-bener fail :( pas dipake kerasa kasar banget.. setelah beberapa menit, mukanya kerasa kayak ketarik karena kulitku normal - dry. jerawatku juga kerasa lebih parah pas pake ini, pad ... Read more",pake makan review orangorang kulit acne prone produk benerbener fail pas dipake rasa kasar banget menit muka rasa kayak tarik kulit normal dry jerawat rasa parah pas pake pad read more,positif
tekstur nyaa lucuu sebenernyaa kayak puding gitu wangi nye enak banget parah. Tapi sayang banget di aku ga cocok :( malah kayak bruntusan aku yang kecil jadi jerawat. Aku preloved aja deh yang mau boleh wa 081225483626. Aku beli 123k aku jual 95k. Pemakaian kalo ga sala ... Read more,tekstur nyaa lucuu sebenernyaa kayak puding gitu wangi nye enak banget parah sayang banget ga cocok kayak bruntusan jerawat preloved aja deh wa beli k jual k pakai kalo ga sala read more,positif
"nyoba ini karna kehabisan aloe vera shooting gelnya nature republik. ternyata beda banget, pas dipake, muka berasa agak panas dan cekit-cekit gitu.. gak ngefek apa"" juga dimukaku. gak nyaman banget dipakenya. repurchase? i'm sorry noo.. 😣",nyoba karna habis aloe vera shooting gel nature republik beda banget pas dipake muka asa panas cekitcekit gitu gak ngefek muka gak nyaman banget dipakenya repurchase im sorry noo,positif
"Kalau aku coba moisturizer ini 3-4 tahun lalu, mungkin aku akan suka. Tapi karena baru coba sekarang ini, saat kulitku udah nyoba bbrp macam moisturizer, bisa dibilang ini ""meh"" di aku sih. Nothing special kecuali pas ngoles tuh seger (alcohol kali ya). It's not that ba ... Read more",coba moisturizer suka coba kulit udah nyoba bbrp moisturizer bilang meh sih nothing special kecuali pas ngoles tuh seger alcohol kali ya its not that ba read more,positif
awal pake wardah aloe kelas 1 sma aku agak cuek aja shi ama produk ini soalnya sibuk mempersiapkan awal masuk sma sok2 sibuk gitu.pas udah agak santai aku baru rutin pake produk ini bikin kulit lembab tapi agak lengket :( .cocok buat kulit kering .efeknya bagus di wajah ... Read more,pake wardah aloe kelas sma cuek aja shi ama produk sibuk masuk sma sok sibuk gitupas udah santai rutin pake produk bikin kulit lembab lengket cocok kulit kering efek bagus wajah read more,positif
"Biasanya aku paling males pake moisturizer karena sering bikin komedo ato jerawatan, belum lagi efeknya yg bikin sumuk/whitecast, terus nyoba pake ini karena pas baca dia vegan dan cruelty free, penasaran takutnya emang alergi beberapa bahan aja dan ternyata cocok! Arom ... Read more",males pake moisturizer bikin komedo ato jerawat efek yg bikin sumukwhitecast nyoba pake pas baca vegan cruelty free penasaran takut emang alergi bahan aja cocok arom read more,positif
"cream tapi kaya gel, cepet menyerap banget dan pas dipakai kerasa adem. untuk efek melembapkannya lumayan cocok buat kulit berminyak tinggal di negara tropis, cukup ringan ga terasa pliket beberapa lama di-apply, asal jangan kebanyakan aja makenya. not sure untuk fungsi ... Read more",cream kaya gel cepet serap banget pas pakai rasa adem efek lembap lumayan cocok kulit minyak tinggal negara tropis ringan ga pliket diapply banyak aja makenya not sure fungsi read more,positif
"sorry to say, gak cocok pake produk ini. ada alkohol nya dan karena kulitku kering, kalo pake ini jadinya makin kering ngerasanya. ada rasa perihnya dikit juga. mungkin kalo produk ini gak ada alkoholnya hasilnya bisa lebih baik",sorry to say gak cocok pake produk alkohol nya kulit kering kalo pake kering ngerasanya perih dikit kalo produk gak alkohol hasil,positif
"Salah satu moisturizer dengan tipe gel yang cocok sama aku. No fragrance, no paraben. Cocok banget untuk tipe kulit dehidrasi, acne prone dan sensitive. Enak banget buat melembabkan wajah. Ga buat break out di wajah. Tapi emang cuman melembabkan aja",salah moisturizer tipe gel cocok no fragrance no paraben cocok banget tipe kulit dehidrasi acne prone sensitive enak banget melembabkan wajah ga break out wajah emang cuman melembabkan aja,positif
Pertama kali coba dengan product ini karena mau cari finishing yang tidak terlalu oily. Di muka memang hasilnya matte dan cocok banget untuk pagi hari tapi malah bikin muncul jerawat dan aku stop. Ternyata pas cek di salah satu web ada kandungan polysorbate 80 yang bisa ... Read more,kali coba product cari finishing oily muka hasil matte cocok banget pagi bikin muncul jerawat stop pas cek salah web kandung polysorbate read more,positif
"Satu2nya moisturizer yang cocok di muka aku untuk saat ini. Udah nyobain berbagai moisturizer sampe hopeless sendiri gapernah nemu yang cocok. Pasti selalu bikin breakout. Sempet akhirnya terima nasib, ga pernah pake moisturizer lagi. Akhirnya pas nyoba ini langsung jat ... Read more",satu moisturizer cocok muka udah nyobain moisturizer sampe hopeless gapernah nemu cocok bikin breakout sempet terima nasib ga pake moisturizer pas nyoba langsung jat read more,positif
"Aku pake yg anti pollutant. Suka krn dia nyaman dipake kl pagi-siang ga lengket dan ga bikin greasy terutama kl lagi makeupan. Moisturizer ini ringan bgt dipake sehari2, efek yg keliatan nya cuma melembabkan, kl untuk claim yg lain gatau juga ga begitu keliatan. Repurch ... Read more",pake yg anti pollutant suka krn nyaman dipake kl pagisiang ga lengket ga bikin greasy kl makeupan moisturizer ringan bgt dipake hari efek yg liat nya melembabkan kl claim yg gatau ga liat repurch read more,positif
"udah lama eye-ing produk ini, dan setelah coba ternyata tidak se cocok produk kiehls yang lain nya :( setelah di apply rasa nya ga bisa bener2 masuk ke kulit. hanya di permukaan nya aja. dan yg bikin sedih dia nimbulin jerawat, udah di trial lagi lain hari masih tetep s ... Read more",udah eyeing produk coba cocok produk kiehls nya apply nya ga bener masuk kulit muka nya aja yg bikin sedih nimbulin jerawat udah trial tetep s read more,positif
"tried this one before and it really did make my skin terselamatkan dr bruntusan ,, tp somehow setelah pemakaian jangka panjang, it made my forehead even worse :( bruntusan ilang,, trus sekalinya muncul lgs banyak bgt :( i dunno what happen i'm so sad because this used t ... Read more",tried this one before and it really did make my skin selamat dr bruntusan tp somehow pakai jangka it made my forehead even worse bruntusan ilang trus sekali muncul lgs bgt i dunno what happen im so sad because this used t read more,positif
"Teksturnya tuh thick banget, apalagi kalo dipake sendiri/ga dicampur oil lain. Baunya lbh nyengat dibanding oil grapeseednya :( warnanya ijo. Aku pake ini pas wajahku jerawatan tp malah nambah jerawat. Finishnya juga aku kurang suka karena terlalu berminyak dan lama ban ... Read more",tekstur tuh thick banget kalo dipake sendiriga campur oil bau lbh nyengat banding oil grapeseednya warna ijo pake pas wajah jerawat tp nambah jerawat finishnya suka minyak ban read more,positif
Bought the travel size for this one. Not really show improvement on my skin but my skin feel plumpy the morning after. Not gonna repurchase since it’s not worth the expensive price but it is very worth trying for some people who have dry and dull skin.,bought the travel size for this one not really show improvement on my skin but my skin feel plumpy the morning after not gonna repurchase since it s not worth the expensive price but it is very worth trying for some people who have dry and dull skin,positif
"Sebenernya biasa aja sih dengan Drunk Elephant marula oil ini, karena tekstur nya thick banget menurut ku dan kalo dipake kebanyakan malah ga nyaman gitu di muka. Tapi beneran bikin lembab banget kalo kulitnya kering. Tapi aku lebih prefer ke marula oil the ordinary aja",sebenernya aja sih drunk elephant marula oil tekstur nya thick banget ku kalo dipake banyak ga nyaman gitu muka beneran bikin lembab banget kalo kulit kering prefer marula oil the ordinary aja,positif
ini bagus sih menurutku buat jerawat. aku biasanya dipakeny ditotol di bagian yg ada jerawatny aja. krn klo dipake buat satu muka bsk paginy jd berminyak bgt. face oil ini ngebantu bgt buat meredakan jerawat. repurchase? no. masih mau nyoba produk lain.,bagus sih turut jerawat dipakeny totol yg jerawatny aja krn klo dipake muka bsk paginy jd minyak bgt face oil ngebantu bgt reda jerawat repurchase no nyoba produk,positif
"Tekstur oilnya sebenarnya enak dipake buat kulit dehydrated. tapi scentnya bener bener kek minyak buat masak di dapur :( kalau dipake buat preparation sebelum makeup bagus, hasil akhir make up nya satin finish gitu. cuma after use it pasti ada bruntusan :( love n hate r ... Read more",tekstur oilnya enak dipake kulit dehydrated scentnya bener bener kek minyak masak dapur dipake preparation makeup bagus hasil make up nya satin finish gitu after use it bruntusan love n hate r read more,positif
kulit wajahku kombinasi mengarah kering jadi kucoba pakai avocado oil. hasilnya bagus! tidak oily dan menyerap dengan baik. kulit jadi lebih glowing dan lembab. jerawat lebih cepat kering. cocok bgt untuk yang kulitnya kombinasi atau kering. sudah repurchase pula dan pu ... Read more,kulit wajah kombinasi arah kering coba pakai avocado oil hasil bagus oily serap kulit glowing lembab jerawat cepat kering cocok bgt kulit kombinasi kering repurchase pu read more,positif
"ini bagus banget buat jerawat, adekku pake ini 3 minggu jerawatnya udah sembuh, padahal makenya tipis tipis. Unfortunately aku gabisa pake karena aku ada fungal acne (menghindari oil treatment). Aku mau preloved masi 95% jual 70.000 dom. Magelang. Bisa dm @easypeashy di ... Read more",bagus banget jerawat adekku pake minggu jerawat udah sembuh makenya tipis tipis unfortunately gabisa pake fungal acne hindar oil treatment preloved mas jual dom magelang dm easypeashy read more,positif
Love and hate si sama produk ini. Lovenya: bisa ngurangi minyak berlebih n mengurangi acne tap gak bikin kuring yang berlebihan gt. Mencrrahakan juga tapiya gak terlalu soalnya kan ini produk untuk jerawat cmn lumyan bgus si buat mencerahhkan dan gak bikin kering. Hate: ... Read more,love and hate si produk lovenya ngurangi minyak lebih n kurang acne tap gak bikin kuring gt mencrrahakan tapiya gak produk jerawat cmn lumyan bgus si mencerahhkan gak bikin kering hate read more,positif
"Baru sebulanan pakai dan kulit udah kelihatan lebih cerah. Notice karena Minbare punya beberapa spot bekas jerawat, nah ini kelihatan banget bedanya. Bahkan ada satu spot bekas yang udah hilang, nggak kelihatan lagi yeayyy! Oilnya nggak greasy juga, cepat menyerap di ku ... Read more",bulan pakai kulit udah cerah notice minbare spot bekas jerawat banget beda spot bekas udah hilang nggak yeayyy oilnya nggak greasy cepat serap ku read more,positif
"suka banget sama minyak zaitunnya sariayu🥰 selain aromanya wangii dia membuat lembab permukaan kulit ku yang keringg;(( seperti di alas kaki,di siku tangan pokonya enak banget pakenya 😍 recomend buat temen temen smuah👍💃",suka banget minyak zaitun sariayu aroma wangi lembab muka kulit ku keringg alas kakidi siku tangan poko enak banget pakenya recomend temen temen smuah,positif
"Setelah patch test semingguan lebih, kulitku ngga membaik juga pakai oil ini huhu udah berbagai metode jg ga worksssss. Aku bingung apakah aku bener2 ga cocok pakai iniii? :( kulitku slow respon banget tp begitu pake face oil ini lgs muncul jerawat besar. Oke, msh lanju ... Read more",patch test minggu kulit ngga baik pakai oil huhu udah metode jg ga worksssss bingung bener ga cocok pakai iniii kulit slow respon banget tp pake face oil lgs muncul jerawat oke msh lanju read more,positif
"ini sebenernya bagus huwaa, bikin kenyel seger lembab gitu sayangnya di kulit munculin reaksi negatif :( malah muncul jerawat dan bikin makin oily. sangat amat mahal pulaa. kakak juga enggak cocok, jadi akhirnya sampe skrng di diemin sampe expired.",sebenernya bagus huwaa bikin kenyel seger lembab gitu sayang kulit munculin reaksi negatif muncul jerawat bikin oily mahal pulaa kakak cocok sampe skrng diemin sampe expired,positif
"Di usia yang gk bisa dibilang muda lg nih, aku lagi rutin banget pakai skincare anti aging. Salah satunya Rosehip Oil ini, memang teksturnya berminyak banget (yaiyalah namanya oil :v) aromanya lumayan nyengat tapi cepat hilang seiring menyerapnya produk. Nah hasilnya ni ... Read more",usia gk bilang muda lg nih rutin banget pakai skincare anti aging salah satu rosehip oil tekstur minyak banget yaiyalah nama oil v aroma lumayan nyengat cepat hilang iring serap produk hasil ni read more,positif
"Oil ini kurang bekerja dengan baik di kulit kering-ku. Aku merasa selama pakai hempseed kulit aku kurang kenyal dan masih ada dry patch ketika make up pagi harinya. Tapi semenjak aku tambahkan EO ( kebetulan kulitku ga ada bad reaction thd EO), hasilnya lebih lembab dan ... Read more",oil kulit kering pakai hempseed kulit kenyal dry patch make up pagi hari semenjak tambah eo kulit ga bad reaction thd eo hasil lembab read more,positif
rosehip oil pertama aku. sebenernya efeknya gak terlalu berasa di aku karena aku gak ngerasain ada perubahan apa apa. cuma ada efek selayaknya pake face oil. tapi gak bikin breakout atau gimana di aku. harganya juga lumayan mahal yaaah tapi no effect sedih:( repurchase? ... Read more,rosehip oil sebenernya efek gak asa gak ngerasain ubah efek layak pake face oil gak bikin breakout gimana harga lumayan mahal yaaah no effect sedih repurchase read more,positif
"Beli 2 eye cream Estee, satunya yg supercharged. Yang versi AnR ini di tutup botolnya ada tools buletnya buat bantu olesin eyecreamnya. Enak dipakenyaa, bikin sekitar mata lembab. Cm utk efek belom keliatan sih soalnya puffy eyes sm kerut mata lumayan :(",beli eye cream estee satu yg supercharged versi anr tutup botol tools buletnya bantu olesin eyecreamnya enak dipakenyaa bikin mata lembab cm utk efek bom liat sih puffy eyes sm kerut mata lumayan,positif
"Sedihbgt aku baru baca rating ini setelah beli dan nyobain beberapa minggu terus samasekali ga ada efek apa2, malah jd kaya kering gt di sekitar kantong mataku :( terus krn penasaran gmn efeknya di orang lain, aku jd baca2 dan ternyata emang ga begitu bagus ya :( mahal ... Read more",sedihbgt baca rating beli nyobain minggu samasekali ga efek jd kaya kering gt kantong mata krn penasaran gmn efek orang jd baca emang ga bagus ya mahal read more,positif
"No no :( tidak berpengaruh apa-apa di saya. Mungkin kurang cocok dengan kandungannya? Pengaplikasiannya seperti di roll roll di bawah mata, suka sih packagingnya, bikin nilai plus tapi ya tetap aja kantung mata tidak berubah sama sekali hehehe.",no no pengaruh apaapa cocok kandung aplikasi roll roll mata suka sih packagingnya bikin nilai plus ya aja kantung mata ubah hehehe,positif
"aku beli ini karna sekalian beli masker oat dan yang satu lagi, harganya cukup affordable, packagingnya lucu dan kebetulan aku punya pecah grgr jatoh :( tapi dikasih lg sama sodara aku #tookindtobetrue, ya pake ini enak dingin2 rose water gitu, baunya ga ganggu... tapi, ... Read more",beli karna beli masker oat harga affordable packagingnya lucu pecah grgr jatoh kasih lg sodara tookindtobetrue ya pake enak dingin rose water gitu bau ga ganggu read more,positif
"cocok banget dengan cream mata yang satu ini. Pakenya gag rajin sih. cuma saat lagi capek banget dan pengen besoknya gag keliatan kaya zombie, produk ini ngebantu banget. dipakai sebelum tidur, besoknya mata agak lumayan ngilangkan kantung hitam.",cocok banget cream mata pakenya gag rajin sih capek banget ken besok gag liat kaya zombie produk ngebantu banget pakai tidur besok mata lumayan ngilangkan kantung hitam,positif
"@kiehlsid sudah hadir 10 tahun di Indonesia, sekarang usiaku kepala 3, artinya Kiehls sudah mengisi hari2ku sejak aku kepala 2. . Aku orangnya bosenan, jadi kalau pakai produk paling lama continue 3 bulan, lalu stop apabila goals sudah tercapai (kalau terus2an jadi ga n ... Read more",kiehlsid hadir indonesia usia kepala kiehls isi hari kepala orang bosenan pakai produk continue stop goals capai terus ga n read more,positif
"Ga cocok di aku, gapaham lagi bikin perih di mata. Abis itu ga ngelembapin. Ga bikin mata panda pudar. Bikin milia iya, aku akuin. No recommended lah. Padahal aku ga ada masalah milia sebelumnya. Nyesel banget si. Demi apa",ga cocok gapaham bikin perih mata abis ga ngelembapin ga bikin mata panda pudar bikin milia iya akuin no recommended ga milia nyesel banget si,positif
IM sorry nuxe yg dry oil ini hanya cocok di pakai untuk dry skin terutama..Krn kdng bikin beruntusan and break out untuk yg kulit oily..so depent or your skin gaes...di aku g bisa langsung dexh beruntusan kemana mana....,im sorry nuxe yg dry oil cocok pakai dry skin terutamakrn kdng bikin beruntus and break out yg kulit oilyso depent or your skin gaesdi g langsung dexh beruntus mana,positif
my holy grail! bruntus di jidat aku dikit dikit hilang dalam waktu dua hari. jerawat juga jadi pada kering walaupun bekasnya blm ikutan hilang untuk repurchase kayanya no soalnya kantong pelajar gamampu huhu,my holy grail bruntus jidat dikit dikit hilang jerawat kering bekas blm ikut hilang repurchase kaya no kantong ajar gamampu huhu,positif
"Makin susah dicari di offline store varian yang hijau, udah berganti sama yang pink dan yang edisi baru semua. Aku cocoknya cuma sama yang ini padahal. Enak aja pas dipake rasanya bener-bener bersih, terakhir pake kayanya waktu SMA",susah cari offline store varian hijau udah ganti pink edisi cocok enak aja pas dipake benerbener bersih pake kaya sma,positif
"Micellar water yang sangat nyegerin dan berhasil ngangkat minyak dengan baik. Apalagi claim 0% alcohol-nya aduhh udah deh cinta banget!!! Buat ngangkat make up dia so-so sih, tapi kalau no make up tetep oke performanya. Nggak perih di mata. Tapi tetep lebih suka punya B ... Read more",micellar water kusam hasil ngangkat minyak claim alcoholnya aduhh udah deh sedih banget ngangkat make up soso sih no make up tetep oke performa perih mata ,negatif
Makeup remover terbaik tercinta yang aku pakai dari pertama kali mulai mengenal dunia makeup 🥰✨ Bener-bener cepet banget ngapus semua makeup bahkan untuk mascara aja ga perlu pakai tenaga ngucek. Selalu repurchase berbotol-botol sampe akhirnya dapet berita ini di stop ... Read more,makeup remover jelek pakai kali kenal dunia makeup  benerbener jelek makeup mascara aja ga pakai tenaga ngucek ,negatif
"buat ngehapus eye make up bagus. cuma sayangnya kelopak mataku lama2 perih mungkin karena iritasi dan ini bikin bulu mata rontok :( ku kira mungkin masalahnya ada di eye make up product nya tp pas ganti pake cleansing balm, mataku ga kenapa2, ga pedih dan bulu mata pun ... Read more",ngehapus eye make up bagus sayang kelopak mata perih iritasi bikin bulu mata rontok ku eye make up product nya tp pas ganti pake cleansing balm mata ga ga pedih bulu mata read more,negatif
"Yang aku suka dari cleansing balm ini, ❤ Wanginya enak aku suka ❤ Lumayan cepat membersihkan makeup ❤ Mudah dibersihkan dan tidak meninggalkan residu . Yang aku tidak suka, ❌ Menimbulkan jerawat baru. Huhu sedih :( ❌ Tidak melt secara sempurna. Seperti masih ada buliran ... Read more",suka cleansing balm  wangi enak suka  lumayan cepat bersih makeup  mudah bersih tinggal residu suka  timbul jerawat huhu sedih  melt sempurna bulir read more,negatif
"Kalau untuk hapus make up yg full face menurutku agak kurang ngangkat. Udah gitu di aku rada perih"" gitu dan bikin kering di kulit, pdhl untuk kulit berjerawat tapi perih bgt di mukaku :( Repurchase? No",hapus make up yg full face turut ngangkat udah gitu rada perih gitu bikin kering kulit pdhl kulit jerawat perih bgt muka repurchase no,negatif
